id,tanggal,bulan,periode,aktivitas,jenis_pekerjaan,jenis_pupuk,lokasi_blok,tt,status,estate,divisi,inti_plasma,hasil,sat,jumlah_tk,ket
126,2024-01-17,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I31,2020,TM,Mulau,3,Inti,15.0,Kg,1.0,
127,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A13,2022,TBM,Melamor,2,Inti,323.0,Kg,6.5,
128,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A14,2022,TBM,Melamor,2,Inti,245.0,Kg,5.5,
129,2024-01-17,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A37,2020,TM,Melamor,1,Plasma,1899.0,Kg,18.0,
130,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A31,2021,TBM,Melamor,1,Plasma,929.0,Kg,10.0,
131,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A31,2022,TBM,Melamor,1,Plasma,639.0,Kg,7.0,
132,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I32,2011,TM,Mulau,3,Inti,1400.0,Kg,11.0,
133,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I16,2010,TM,Mulau,3,Inti,3000.0,Kg,7.0,
134,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H34,2020,TM,Mulau,1,Inti,306.0,Kg,13.0,
135,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H34,2010,TM,Mulau,1,Inti,2657.0,Kg,12.0,
136,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H20,2009,TM,Mulau,1,Inti,2854.0,Kg,14.0,
137,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,H20,2020,TM,Mulau,1,Inti,119.25,Kg,14.0,
138,2024-01-16,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I12,2020,TM,Mulau,2,Inti,306.75,Kg,3.0,
139,2024-01-16,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,I12,2021,TBM,Mulau,2,Inti,349.0,Kg,3.0,
140,2024-01-16,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I01,2011,TM,Mulau,2,Inti,1671.0,Kg,10.0,
141,2024-01-17,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I03,2011,TM,Mulau,2,Inti,1550.0,Kg,4.0,
142,2024-01-17,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I05,2009,TM,Mulau,2,Plasma,2131.0,Kg,9.0,
143,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I08,2010,TM,Mulau,2,Inti,1899.0,Kg,8.0,
144,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I07,2011,TM,Mulau,2,Plasma,174.0,Kg,9.0,
145,2024-01-18,2024-01-01,2024-01-01,Aplikasi Pupuk Rock Phospate,Mulau-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,I06,2009,TM,Mulau,2,Plasma,1324.0,Kg,9.0,
146,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A07,2022,TBM,Melamor,2,Inti,154.0,Kg,6.5,
147,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A08,2022,TBM,Melamor,2,Inti,96.0,Kg,3.5,
148,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A23,2022,TBM,Melamor,2,Inti,750.0,Kg,11.0,
149,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B08,2020,TM,Melamor,4,Inti,171.75,Kg,5.0,
150,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B08,2022,TBM,Melamor,4,Inti,45.5,Kg,5.0,
151,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B10,2020,TM,Melamor,4,Plasma,324.75,Kg,5.0,
152,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B10,2022,TBM,Melamor,4,Plasma,138.5,Kg,9.0,
153,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B11,2020,TM,Melamor,4,Plasma,162.0,Kg,3.0,
154,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B13,2020,TM,Melamor,4,Inti,382.5,Kg,5.0,
155,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B18,2022,TBM,Melamor,3,Inti,55.5,Kg,0.5,
156,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B25,2022,TBM,Melamor,3,Plasma,134.5,Kg,0.5,
157,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B25,2021,TBM,Melamor,3,Plasma,78.75,Kg,0.5,
158,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B25,2020,TM,Melamor,3,Plasma,259.5,Kg,0.5,
159,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A01,2022,TBM,Melamor,2,Inti,200.5,Kg,11.0,
160,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E16,2020,TM,Sedadung,5,Inti,207.0,Kg,2.0,
161,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E16,2021,TBM,Sedadung,5,Inti,978.0,Kg,6.0,
162,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E16,2022,TBM,Sedadung,5,Inti,115.0,Kg,2.0,
163,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E33,2020,TM,Sedadung,5,Inti,90.0,Kg,1.0,
164,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E33,2021,TBM,Sedadung,5,Inti,933.0,Kg,4.0,
165,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E33,2022,TBM,Sedadung,5,Inti,58.0,Kg,1.0,
166,2024-01-22,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E19,2022,TBM,Sedadung,5,Inti,219.0,Kg,2.0,
167,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,D36,2021,TBM,Sedadung,3,Inti,201.0,Kg,3.0,
168,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D36,2020,TM,Sedadung,3,Inti,171.5,Kg,3.0,
169,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,D18,2022,TBM,Sedadung,3,Inti,77.5,Kg,3.0,
170,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,D12,2022,TBM,Sedadung,4,Plasma,500.0,Kg,13.0,
171,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,D13,2022,TBM,Sedadung,4,Plasma,200.0,Kg,2.0,
172,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E32,2022,TBM,Sedadung,5,Inti,289.0,Kg,2.0,
173,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E32,2021,TBM,Sedadung,5,Inti,60.0,Kg,1.0,
174,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E15,2021,TBM,Sedadung,5,Inti,623.25,Kg,5.0,
175,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E16,2021,TBM,Sedadung,5,Inti,1034.25,Kg,8.0,
176,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E18,2022,TBM,Sedadung,5,Inti,193.5,Kg,3.0,
177,2024-01-23,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E28,2021,TBM,Sedadung,6,Inti,1384.0,Kg,15.0,
178,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B03,2022,TBM,Melamor,4,Plasma,278.0,Kg,8.0,
179,2024-02-02,2024-02-01,2024-02-01,Aplikasi Pupuk NPK 12,Mulau-Aplikasi Pupuk NPK 12_TBM,NPK 12,I01,2021,TBM,Mulau,2,Inti,1500.0,Kg,9.0,
180,2024-05-03,2024-05-01,2024-05-01,Aplikasi Pupuk NPK 13,Mulau-Aplikasi Pupuk NPK 13_TM,NPK 13,I30,2011,TM,Mulau,3,Inti,1286.0,Kg,7.0,
181,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A21,2022,TBM,Melamor,2,Plasma,63.5,Kg,2.5,
182,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A20,2022,TBM,Melamor,2,Inti,40.5,Kg,1.0,
183,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A18,2022,TBM,Melamor,2,Inti,150.0,Kg,5.0,
184,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A22,2022,TBM,Melamor,2,Plasma,224.0,Kg,7.5,
185,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A22,2021,TBM,Melamor,2,Plasma,336.75,Kg,7.0,
186,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,A24,2020,TM,Melamor,1,Inti,636.0,Kg,7.0,
187,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A02,2022,TBM,Melamor,2,Inti,390.0,Kg,5.0,
188,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A03,2022,TBM,Melamor,2,Inti,107.0,Kg,2.0,
189,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A23,2021,TBM,Melamor,2,Inti,2352.0,Kg,8.0,
190,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B21,2021,TBM,Melamor,3,Inti,394.5,Kg,2.0,
191,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B20,2021,TBM,Melamor,3,Inti,315.0,Kg,1.0,
192,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B20,2020,TM,Melamor,3,Inti,625.5,Kg,3.0,
193,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A32,2021,TBM,Melamor,2,Plasma,717.75,Kg,15.0,
194,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A04,2021,TBM,Melamor,2,Inti,116.25,Kg,7.0,
195,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk NPK 12,Melamor-Aplikasi Pupuk NPK 12_TBM,NPK 12,A11,2022,TBM,Melamor,2,Inti,227.0,Kg,9.0,
196,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A24,2021,TBM,Melamor,1,Inti,450.0,Kg,9.0,
197,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A25,2021,TBM,Melamor,1,Inti,185.0,Kg,2.0,
198,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A35,2021,TBM,Melamor,1,Inti,71.0,Kg,1.0,
199,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A24,2022,TBM,Melamor,1,Inti,154.0,Kg,5.0,
200,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,A25,2022,TBM,Melamor,1,Inti,11.0,Kg,1.0,
201,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B14,2020,TM,Melamor,3,Inti,333.0,Kg,1.5,
202,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B14,2021,TBM,Melamor,3,Inti,102.75,Kg,1.0,
203,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B14,2022,TBM,Melamor,3,Inti,82.5,Kg,1.5,
204,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,B12,2020,TM,Melamor,3,Inti,577.5,Kg,2.5,
205,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B12,2021,TBM,Melamor,3,Inti,75.0,Kg,1.0,
206,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Melamor-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,B12,2022,TBM,Melamor,3,Inti,17.5,Kg,0.5,
207,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E29,2021,TBM,Sedadung,6,Inti,490.0,Kg,6.0,
208,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E29,2022,TBM,Sedadung,6,Inti,100.0,Kg,2.0,
209,2024-01-24,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E28,2022,TBM,Sedadung,6,Inti,490.0,Kg,6.0,
210,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,C31,2020,TM,Sedadung,2,Inti,300.0,Kg,2.0,
211,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,C31,2021,TBM,Sedadung,2,Inti,190.0,Kg,2.0,
212,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,C33,2021,TBM,Sedadung,2,Inti,110.0,Kg,1.0,
213,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk NPK 12,Sedadung-Aplikasi Pupuk NPK 12_TM,NPK 12,D36,2020,TM,Sedadung,3,Inti,250.0,Kg,5.0,
214,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk NPK 12,Sedadung-Aplikasi Pupuk NPK 12_TBM,NPK 12,D36,2021,TBM,Sedadung,3,Inti,250.0,Kg,8.0,
215,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E17,2020,TM,Sedadung,5,Inti,738.75,Kg,6.0,
216,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E17,2021,TBM,Sedadung,5,Inti,108.75,Kg,1.0,
217,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E15,2022,TBM,Sedadung,5,Inti,416.0,Kg,5.0,
218,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E10,2021,TBM,Sedadung,5,Inti,236.5,Kg,2.0,
219,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E39,2021,TBM,Sedadung,6,Inti,178.0,Kg,2.0,
220,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E39,2022,TBM,Sedadung,6,Inti,166.0,Kg,2.0,
221,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E26,2021,TBM,Sedadung,6,Inti,142.0,Kg,2.0,
222,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E26,2022,TBM,Sedadung,6,Inti,429.0,Kg,4.0,
223,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E31,2021,TBM,Sedadung,6,Inti,75.0,Kg,1.0,
224,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E31,2022,TBM,Sedadung,6,Inti,60.0,Kg,1.0,
225,2024-01-25,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,C31,2009,TM,Sedadung,2,Inti,1400.0,Kg,7.0,
226,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk NPK 12,Sedadung-Aplikasi Pupuk NPK 12_TM,NPK 12,D04,2020,TM,Sedadung,3,Inti,250.0,Kg,8.0,
227,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,D22,2022,TBM,Sedadung,4,Inti,460.0,Kg,15.0,
228,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,D11,2022,TBM,Sedadung,4,Plasma,40.0,Kg,2.0,
229,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E12,2022,TBM,Sedadung,5,Inti,208.0,Kg,7.0,
230,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E12,2020,TM,Sedadung,5,Inti,1028.0,Kg,2.0,
231,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E11,2022,TBM,Sedadung,5,Inti,587.0,Kg,4.0,
232,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E11,2021,TBM,Sedadung,5,Inti,891.0,Kg,5.0,
233,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E11,2020,TM,Sedadung,5,Inti,236.0,Kg,2.0,
234,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E34,2021,TBM,Sedadung,6,Inti,820.0,Kg,7.0,
235,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E34,2022,TBM,Sedadung,6,Inti,330.0,Kg,4.0,
236,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E35,2021,TBM,Sedadung,6,Inti,750.0,Kg,6.0,
237,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D04,2020,TM,Sedadung,3,Inti,200.0,Kg,4.0,
238,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D15,2020,TM,Sedadung,3,Inti,300.0,Kg,4.0,
239,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,C15,2008,TM,Sedadung,2,Inti,2300.0,Kg,16.0,
240,2024-01-26,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,C08,2008,TM,Sedadung,2,Inti,2750.0,Kg,10.0,
241,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,C16,2020,TM,Sedadung,2,Inti,20.0,Kg,1.0,
242,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D22,2020,TM,Sedadung,4,Inti,44.0,Kg,2.0,
243,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D29,2020,TM,Sedadung,4,Inti,36.0,Kg,2.0,
244,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,D31,2020,TM,Sedadung,4,Inti,220.0,Kg,12.0,
245,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E05,2021,TBM,Sedadung,5,Inti,72.0,Kg,1.0,
246,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TM,Rock Phospate,E05,2020,TM,Sedadung,5,Inti,221.0,Kg,2.0,
247,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E05,2022,TBM,Sedadung,5,Inti,422.0,Kg,3.0,
248,2024-01-27,2024-01-01,2024-02-01,Aplikasi Pupuk Rock Phospate,Sedadung-Aplikasi Pupuk Rock Phospate_TBM,Rock Phospate,E07,2022,TBM,Sedadung,5,Inti,44.0,Kg,1.0,
