164,Tugang,3,345.84000000000003,49702,2025,Tugang-3-2025,Tugang_3,jul,Tugang_3_jul_2025
165,Tugang,4,292.176136,40283,2025,Tugang-4-2025,Tugang_4,jul,Tugang_4_jul_2025
166,Tugang,5,234.01,30668,2025,Tugang-5-2025,Tugang_5,jul,Tugang_5_jul_2025
167,Melamor,1,433.0558041958042,60723,2025,Melamor-1-2025,Melamor_1,aug,Melamor_1_aug_2025
168,Melamor,2,394.75000000000006,52773,2025,Melamor-2-2025,Melamor_2,aug,Melamor_2_aug_2025
169,Melamor,3,312.4300000000001,40907,2025,Melamor-3-2025,Melamor_3,aug,Melamor_3_aug_2025
170,Melamor,4,353.52,45992,2025,Melamor-4-2025,Melamor_4,aug,Melamor_4_aug_2025
171,Mulau,1,425.44,54641,2025,Mulau-1-2025,Mulau_1,aug,Mulau_1_aug_2025
172,Mulau,2,346.4800000000001,45378,2025,Mulau-2-2025,Mulau_2,aug,Mulau_2_aug_2025
173,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,aug,Mulau_3_aug_2025
174,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,aug,Mulau_4_aug_2025
175,Mulau,5,330.499095,43560,2025,Mulau-5-2025,Mulau_5,aug,Mulau_5_aug_2025
176,Sedadung,1,311.8,41884,2025,Sedadung-1-2025,Sedadung_1,aug,Sedadung_1_aug_2025
177,Sedadung,2,291.04,38848,2025,Sedadung-2-2025,Sedadung_2,aug,Sedadung_2_aug_2025
178,Sedadung,3,285.42999999999995,38669,2025,Sedadung-3-2025,Sedadung_3,aug,Sedadung_3_aug_2025
179,Sedadung,4,283.54,34095,2025,Sedadung-4-2025,Sedadung_4,aug,Sedadung_4_aug_2025
180,Sedadung,5,361.534851,48595,2025,Sedadung-5-2025,Sedadung_5,aug,Sedadung_5_aug_2025
181,Sedadung,6,423.13065100000006,56392,2025,Sedadung-6-2025,Sedadung_6,aug,Sedadung_6_aug_2025
182,Tugang,1,364.75,46722,2025,Tugang-1-2025,Tugang_1,aug,Tugang_1_aug_2025
183,Tugang,2,347.5667679999999,45560,2025,Tugang-2-2025,Tugang_2,aug,Tugang_2_aug_2025
184,Tugang,3,345.84000000000003,49702,2025,Tugang-3-2025,Tugang_3,aug,Tugang_3_aug_2025
185,Tugang,4,292.176136,40283,2025,Tugang-4-2025,Tugang_4,aug,Tugang_4_aug_2025
186,Tugang,5,234.01,30668,2025,Tugang-5-2025,Tugang_5,aug,Tugang_5_aug_2025
187,Melamor,1,433.0558041958042,60723,2025,Melamor-1-2025,Melamor_1,sep,Melamor_1_sep_2025
188,Melamor,2,394.75000000000006,52773,2025,Melamor-2-2025,Melamor_2,sep,Melamor_2_sep_2025
189,Melamor,3,312.4300000000001,40907,2025,Melamor-3-2025,Melamor_3,sep,Melamor_3_sep_2025
190,Melamor,4,353.52,45992,2025,Melamor-4-2025,Melamor_4,sep,Melamor_4_sep_2025
191,Mulau,1,425.44,54641,2025,Mulau-1-2025,Mulau_1,sep,Mulau_1_sep_2025
192,Mulau,2,346.4800000000001,45378,2025,Mulau-2-2025,Mulau_2,sep,Mulau_2_sep_2025
193,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,sep,Mulau_3_sep_2025
194,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,sep,Mulau_4_sep_2025
195,Mulau,5,330.499095,43560,2025,Mulau-5-2025,Mulau_5,sep,Mulau_5_sep_2025
196,Sedadung,1,311.8,41884,2025,Sedadung-1-2025,Sedadung_1,sep,Sedadung_1_sep_2025
197,Sedadung,2,291.04,38848,2025,Sedadung-2-2025,Sedadung_2,sep,Sedadung_2_sep_2025
198,Sedadung,3,285.42999999999995,38669,2025,Sedadung-3-2025,Sedadung_3,sep,Sedadung_3_sep_2025
199,Sedadung,4,283.54,34095,2025,Sedadung-4-2025,Sedadung_4,sep,Sedadung_4_sep_2025
200,Sedadung,5,361.534851,48595,2025,Sedadung-5-2025,Sedadung_5,sep,Sedadung_5_sep_2025
201,Sedadung,6,423.13065100000006,56392,2025,Sedadung-6-2025,Sedadung_6,sep,Sedadung_6_sep_2025
202,Tugang,1,364.75,46722,2025,Tugang-1-2025,Tugang_1,sep,Tugang_1_sep_2025
203,Tugang,2,347.5667679999999,45560,2025,Tugang-2-2025,Tugang_2,sep,Tugang_2_sep_2025
204,Tugang,3,345.84000000000003,49702,2025,Tugang-3-2025,Tugang_3,sep,Tugang_3_sep_2025
205,Tugang,4,292.176136,40283,2025,Tugang-4-2025,Tugang_4,sep,Tugang_4_sep_2025
206,Tugang,5,234.01,30668,2025,Tugang-5-2025,Tugang_5,sep,Tugang_5_sep_2025
207,Melamor,1,433.0558041958042,60723,2025,Melamor-1-2025,Melamor_1,oct,Melamor_1_oct_2025
208,Melamor,2,394.75000000000006,52773,2025,Melamor-2-2025,Melamor_2,oct,Melamor_2_oct_2025
209,Melamor,3,312.4300000000001,40907,2025,Melamor-3-2025,Melamor_3,oct,Melamor_3_oct_2025
210,Melamor,4,353.52,45992,2025,Melamor-4-2025,Melamor_4,oct,Melamor_4_oct_2025
211,Mulau,1,425.44,54641,2025,Mulau-1-2025,Mulau_1,oct,Mulau_1_oct_2025
212,Mulau,2,346.4800000000001,45378,2025,Mulau-2-2025,Mulau_2,oct,Mulau_2_oct_2025
213,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,oct,Mulau_3_oct_2025
214,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,oct,Mulau_4_oct_2025
215,Mulau,5,330.499095,43560,2025,Mulau-5-2025,Mulau_5,oct,Mulau_5_oct_2025
216,Sedadung,1,311.8,41884,2025,Sedadung-1-2025,Sedadung_1,oct,Sedadung_1_oct_2025
217,Sedadung,2,291.04,38848,2025,Sedadung-2-2025,Sedadung_2,oct,Sedadung_2_oct_2025
218,Sedadung,3,285.42999999999995,38669,2025,Sedadung-3-2025,Sedadung_3,oct,Sedadung_3_oct_2025
219,Sedadung,4,283.54,34095,2025,Sedadung-4-2025,Sedadung_4,oct,Sedadung_4_oct_2025
220,Sedadung,5,361.534851,48595,2025,Sedadung-5-2025,Sedadung_5,oct,Sedadung_5_oct_2025
221,Sedadung,6,423.13065100000006,56392,2025,Sedadung-6-2025,Sedadung_6,oct,Sedadung_6_oct_2025
222,Tugang,1,364.75,46722,2025,Tugang-1-2025,Tugang_1,oct,Tugang_1_oct_2025
223,Tugang,2,347.5667679999999,45560,2025,Tugang-2-2025,Tugang_2,oct,Tugang_2_oct_2025
224,Tugang,3,345.84000000000003,49702,2025,Tugang-3-2025,Tugang_3,oct,Tugang_3_oct_2025
225,Tugang,4,292.176136,40283,2025,Tugang-4-2025,Tugang_4,oct,Tugang_4_oct_2025
226,Tugang,5,234.01,30668,2025,Tugang-5-2025,Tugang_5,oct,Tugang_5_oct_2025
227,Melamor,1,433.0558041958042,60723,2025,Melamor-1-2025,Melamor_1,nov,Melamor_1_nov_2025
228,Melamor,2,394.75000000000006,52773,2025,Melamor-2-2025,Melamor_2,nov,Melamor_2_nov_2025
229,Melamor,3,312.4300000000001,40907,2025,Melamor-3-2025,Melamor_3,nov,Melamor_3_nov_2025
230,Melamor,4,353.52,45992,2025,Melamor-4-2025,Melamor_4,nov,Melamor_4_nov_2025
231,Mulau,1,425.44,54641,2025,Mulau-1-2025,Mulau_1,nov,Mulau_1_nov_2025
232,Mulau,2,346.4800000000001,45378,2025,Mulau-2-2025,Mulau_2,nov,Mulau_2_nov_2025
233,Mulau,3,312.1099999999999,40944,2025,Mulau-3-2025,Mulau_3,nov,Mulau_3_nov_2025
234,Mulau,4,438.62,55325,2025,Mulau-4-2025,Mulau_4,nov,Mulau_4_nov_2025
235,Mulau,5,330.499095,43560,2025,Mulau-5-2025,Mulau_5,nov,Mulau_5_nov_2025
236,Sedadung,1,311.8,41884,2025,Sedadung-1-2025,Sedadung_1,nov,Sedadung_1_nov_2025
237,Sedadung,2,291.04,38848,2025,Sedadung-2-2025,Sedadung_2,nov,Sedadung_2_nov_2025
238,Sedadung,3,285.42999999999995,38669,2025,Sedadung-3-2025,Sedadung_3,nov,Sedadung_3_nov_2025
239,Sedadung,4,283.54,34095,2025,Sedadung-4-2025,Sedadung_4,nov,Sedadung_4_nov_2025
240,Sedadung,5,361.534851,48595,2025,Sedadung-5-2025,Sedadung_5,nov,Sedadung_5_nov_2025
241,Sedadung,6,423.13065100000006,56392,2025,Sedadung-6-2025,Sedadung_6,nov,Sedadung_6_nov_2025
