id,tahun,no,lab_id,blok,sample_code,jenis_tanah,estate,divisi,tahun_tanam,blok_tt,nitrogen,pospor,kalium,calsium,magnesium,boron,cuprum
26,2021,26,FL 21 - 3212,F26,LSU-026,Mineral ,Tugang,1,2009,F262009,2.1416059503656824,0.1527588151738343,1.3045322924379894,0.5522516137758331,0.363504049794131,14.360653819027402,7.440349777376603
27,2021,27,FL 21 - 3213,F32,LSU-027,Mineral ,Tugang,2,2010,F322010,2.5829929881280083,0.1632191294397157,1.0459595816650389,0.5613105914013612,0.4197998533115332,14.492855433723667,5.105691655744466
28,2021,28,FL 21 - 3214,F08,LSU-028,Mineral ,Tugang,2,2009,F082009,2.931152259584112,0.1699173470962624,1.142584044490739,0.5047639079493392,0.3252118053779187,14.89454545394334,5.575429121634167
29,2021,29,FL 21 - 3215,F09,LSU-029,Mineral ,Tugang,1,2009,F092009,2.243834917434277,0.1556152295333152,1.1244803792222255,0.5539624404031799,0.370072590567356,15.931005943382836,10.533600388330472
30,2021,30,FL 21 - 3216,F33,LSU-030,Mineral ,Tugang,2,2009,F332009,2.278582976938602,0.1577513520277069,1.181576772842898,0.4416773104958553,0.3793715342746099,13.721272066701207,7.537789719759233
31,2021,31,FL 21 - 3217,F38,LSU-031,Mineral ,Tugang,2,2009,F382009,2.736684243179303,0.1717992861005843,1.2998253096334778,0.6813583955011301,0.3097666651233489,15.910334220248526,5.603252228813644
32,2021,32,FL 21 - 3218,F34,LSU-032,Mineral ,Tugang,2,2009,F342009,2.249080660426964,0.1700970852372068,1.0479383653091978,0.7585953461002646,0.3475910659052354,14.8830682647847,8.088795305163949
33,2021,33,FL 21 - 3219,F16,LSU-033,Mineral ,Tugang,1,2009,F162009,2.402805104600908,0.1609986816070933,0.9388197578919236,0.7485817709153199,0.3474904553078799,13.831636633398682,4.958733246737353
34,2021,34,FL 21 - 3220,G03,LSU-001,Mineral ,Tugang,3,2009,G032009,1.91055451536692,0.1431646255877265,0.8789095882905213,0.5799024461026023,0.4443151230766304,12.9737205838417,4.701808158818675
35,2021,35,FL 21 - 3221,G02,LSU-002,Mineral ,Tugang,3,2009,G022009,1.912745836800694,0.1414782543818289,0.960260918960318,0.5601320034495506,0.4516738130474264,12.980327568481451,4.705416875907543
36,2021,36,FL 21 - 3222,G01,LSU-003,Mineral ,Tugang,3,2010,G012010,1.949825640762171,0.1469296665864583,0.9118897900622012,0.5666836168717359,0.453115908327468,13.547280215839937,4.537575337994696
37,2021,37,FL 21 - 3223,G20,LSU-004,Mineral ,Tugang,4,2011,G202011,2.341750179173937,0.1656832574454416,0.9965468359195344,0.7009160707526697,0.4498984084152618,16.116687290716037,4.939151127481115
38,2021,38,FL 21 - 3224,G12,LSU-005,Mineral ,Tugang,3,2010,G122010,2.685333471717695,0.170788195559659,1.135555404890713,0.4203658267835197,0.3603407305887079,15.75230929919185,5.173440708997421
39,2021,39,FL 21 - 3225,G09,LSU-006,Mineral ,Tugang,3,2009,G092009,2.3750824735780487,0.1619533705430409,1.2649685769754948,0.4938085396746616,0.304672719734638,14.41594113238438,4.475937797568158
