id,tahun,blok,estate,divisi,tahun_tanam,blok_tt,luas,pokok,lsu,unsur_hara
3607,2023,C20,Sedadung,2,2008,C202008,2.822e+16,3795,20.11,B
3608,2024,C20,Sedadung,2,2008,C202008,2.822e+16,3795,19.56,B
3609,2021,C20,Sedadung,2,2008,C202008,2.822e+16,3795,4.09,Cu
3610,2022,C20,Sedadung,2,2008,C202008,2.822e+16,3795,0.0,Cu
3611,2023,C20,Sedadung,2,2008,C202008,2.822e+16,3795,0.0,Cu
3612,2024,C20,Sedadung,2,2008,C202008,2.822e+16,3795,5.53,Cu
3613,2021,C20,Sedadung,2,2008,C202008,2.822e+16,3795,0.0,Zn
3614,2022,C20,Sedadung,2,2008,C202008,2.822e+16,3795,0.0,Zn
3615,2023,C20,Sedadung,2,2008,C202008,2.822e+16,3795,0.0,Zn
3616,2024,C20,Sedadung,2,2008,C202008,2.822e+16,3795,16.96,Zn
3617,2021,C26,Sedadung,1,2008,C262008,34.56,4740,2.71,N
3618,2022,C26,Sedadung,1,2008,C262008,34.56,4740,2.36,N
3619,2023,C26,Sedadung,1,2008,C262008,34.56,4740,2.28,N
3620,2024,C26,Sedadung,1,2008,C262008,34.56,4740,2.35,N
3621,2021,C26,Sedadung,1,2008,C262008,34.56,4740,0.19,P
3622,2022,C26,Sedadung,1,2008,C262008,34.56,4740,0.16,P
3623,2023,C26,Sedadung,1,2008,C262008,34.56,4740,0.17,P
3624,2024,C26,Sedadung,1,2008,C262008,34.56,4740,0.16,P
3625,2021,C26,Sedadung,1,2008,C262008,34.56,4740,0.97,K
3626,2022,C26,Sedadung,1,2008,C262008,34.56,4740,1.13,K
3627,2023,C26,Sedadung,1,2008,C262008,34.56,4740,1.11,K
3628,2024,C26,Sedadung,1,2008,C262008,34.56,4740,1.0,K
3629,2021,C26,Sedadung,1,2008,C262008,34.56,4740,0.55,Ca
3630,2022,C26,Sedadung,1,2008,C262008,34.56,4740,0.54,Ca
3631,2023,C26,Sedadung,1,2008,C262008,34.56,4740,0.67,Ca
3632,2024,C26,Sedadung,1,2008,C262008,34.56,4740,0.61,Ca
3633,2021,C26,Sedadung,1,2008,C262008,34.56,4740,0.29,Mg
3634,2022,C26,Sedadung,1,2008,C262008,34.56,4740,0.36,Mg
3635,2023,C26,Sedadung,1,2008,C262008,34.56,4740,0.35,Mg
3636,2024,C26,Sedadung,1,2008,C262008,34.56,4740,0.4,Mg
3637,2021,C26,Sedadung,1,2008,C262008,34.56,4740,18.68,B
3638,2022,C26,Sedadung,1,2008,C262008,34.56,4740,14.51,B
3639,2023,C26,Sedadung,1,2008,C262008,34.56,4740,15.96,B
3640,2024,C26,Sedadung,1,2008,C262008,34.56,4740,17.46,B
3641,2021,C26,Sedadung,1,2008,C262008,34.56,4740,4.77,Cu
3642,2022,C26,Sedadung,1,2008,C262008,34.56,4740,0.0,Cu
3643,2023,C26,Sedadung,1,2008,C262008,34.56,4740,0.0,Cu
3644,2024,C26,Sedadung,1,2008,C262008,34.56,4740,4.36,Cu
3645,2021,C26,Sedadung,1,2008,C262008,34.56,4740,0.0,Zn
3646,2022,C26,Sedadung,1,2008,C262008,34.56,4740,0.0,Zn
3647,2023,C26,Sedadung,1,2008,C262008,34.56,4740,0.0,Zn
3648,2024,C26,Sedadung,1,2008,C262008,34.56,4740,17.49,Zn
3649,2021,C27,Sedadung,1,2008,C272008,12.14,1740,2.6,N
3650,2022,C27,Sedadung,1,2008,C272008,12.14,1740,2.86,N
3651,2023,C27,Sedadung,1,2008,C272008,12.14,1740,2.29,N
3652,2024,C27,Sedadung,1,2008,C272008,12.14,1740,2.6,N
3653,2021,C27,Sedadung,1,2008,C272008,12.14,1740,0.18,P
3654,2022,C27,Sedadung,1,2008,C272008,12.14,1740,0.19,P
3655,2023,C27,Sedadung,1,2008,C272008,12.14,1740,0.16,P
3656,2024,C27,Sedadung,1,2008,C272008,12.14,1740,0.15,P
3657,2021,C27,Sedadung,1,2008,C272008,12.14,1740,0.91,K
3658,2022,C27,Sedadung,1,2008,C272008,12.14,1740,1.3,K
3659,2023,C27,Sedadung,1,2008,C272008,12.14,1740,1.13,K
3660,2024,C27,Sedadung,1,2008,C272008,12.14,1740,0.81,K
3661,2021,C27,Sedadung,1,2008,C272008,12.14,1740,0.7,Ca
3662,2022,C27,Sedadung,1,2008,C272008,12.14,1740,0.38,Ca
3663,2023,C27,Sedadung,1,2008,C272008,12.14,1740,0.45,Ca
3664,2024,C27,Sedadung,1,2008,C272008,12.14,1740,0.5,Ca
3665,2021,C27,Sedadung,1,2008,C272008,12.14,1740,0.34,Mg
3666,2022,C27,Sedadung,1,2008,C272008,12.14,1740,0.27,Mg
3667,2023,C27,Sedadung,1,2008,C272008,12.14,1740,0.3,Mg
3668,2024,C27,Sedadung,1,2008,C272008,12.14,1740,0.38,Mg
3669,2021,C27,Sedadung,1,2008,C272008,12.14,1740,18.54,B
3670,2022,C27,Sedadung,1,2008,C272008,12.14,1740,13.64,B
3671,2023,C27,Sedadung,1,2008,C272008,12.14,1740,18.84,B
3672,2024,C27,Sedadung,1,2008,C272008,12.14,1740,15.34,B
3673,2021,C27,Sedadung,1,2008,C272008,12.14,1740,3.56,Cu
3674,2022,C27,Sedadung,1,2008,C272008,12.14,1740,0.0,Cu
3675,2023,C27,Sedadung,1,2008,C272008,12.14,1740,0.0,Cu
3676,2024,C27,Sedadung,1,2008,C272008,12.14,1740,5.74,Cu
3677,2021,C27,Sedadung,1,2008,C272008,12.14,1740,0.0,Zn
3678,2022,C27,Sedadung,1,2008,C272008,12.14,1740,0.0,Zn
3679,2023,C27,Sedadung,1,2008,C272008,12.14,1740,0.0,Zn
3680,2024,C27,Sedadung,1,2008,C272008,12.14,1740,15.8,Zn
3681,2021,C28,Sedadung,1,2009,C282009,9.01,1033,2.55,N
3682,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,N
3683,2023,C28,Sedadung,1,2009,C282009,9.01,1033,2.6,N
3684,2024,C28,Sedadung,1,2009,C282009,9.01,1033,3.14,N
3685,2021,C28,Sedadung,1,2009,C282009,9.01,1033,0.17,P
3686,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,P
3687,2023,C28,Sedadung,1,2009,C282009,9.01,1033,0.15,P
3688,2024,C28,Sedadung,1,2009,C282009,9.01,1033,0.17,P
3689,2021,C28,Sedadung,1,2009,C282009,9.01,1033,1.11,K
3690,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,K
3691,2023,C28,Sedadung,1,2009,C282009,9.01,1033,1.3,K
3692,2024,C28,Sedadung,1,2009,C282009,9.01,1033,1.0,K
3693,2021,C28,Sedadung,1,2009,C282009,9.01,1033,0.51,Ca
3694,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,Ca
3695,2023,C28,Sedadung,1,2009,C282009,9.01,1033,0.34,Ca
3696,2024,C28,Sedadung,1,2009,C282009,9.01,1033,0.54,Ca
3697,2021,C28,Sedadung,1,2009,C282009,9.01,1033,0.34,Mg
3698,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,Mg
3699,2023,C28,Sedadung,1,2009,C282009,9.01,1033,0.27,Mg
3700,2024,C28,Sedadung,1,2009,C282009,9.01,1033,0.4,Mg
3701,2021,C28,Sedadung,1,2009,C282009,9.01,1033,16.38,B
3702,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,B
3703,2023,C28,Sedadung,1,2009,C282009,9.01,1033,17.14,B
3704,2024,C28,Sedadung,1,2009,C282009,9.01,1033,13.58,B
3705,2021,C28,Sedadung,1,2009,C282009,9.01,1033,6.12,Cu
3706,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,Cu
3707,2023,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,Cu
3708,2024,C28,Sedadung,1,2009,C282009,9.01,1033,4.84,Cu
3709,2021,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,Zn
3710,2022,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,Zn
3711,2023,C28,Sedadung,1,2009,C282009,9.01,1033,0.0,Zn
3712,2024,C28,Sedadung,1,2009,C282009,9.01,1033,17.69,Zn
3713,2021,C29,Sedadung,2,2009,C292009,36.0,4957,2.7,N
3714,2022,C29,Sedadung,2,2009,C292009,36.0,4957,2.69,N
3715,2023,C29,Sedadung,2,2009,C292009,36.0,4957,2.4,N
3716,2024,C29,Sedadung,2,2009,C292009,36.0,4957,2.44,N
3717,2021,C29,Sedadung,2,2009,C292009,36.0,4957,0.18,P
3718,2022,C29,Sedadung,2,2009,C292009,36.0,4957,0.17,P
3719,2023,C29,Sedadung,2,2009,C292009,36.0,4957,0.16,P
3720,2024,C29,Sedadung,2,2009,C292009,36.0,4957,0.15,P
3721,2021,C29,Sedadung,2,2009,C292009,36.0,4957,1.18,K
3722,2022,C29,Sedadung,2,2009,C292009,36.0,4957,1.07,K
3723,2023,C29,Sedadung,2,2009,C292009,36.0,4957,1.1,K
3724,2024,C29,Sedadung,2,2009,C292009,36.0,4957,0.9,K
3725,2021,C29,Sedadung,2,2009,C292009,36.0,4957,0.44,Ca
3726,2022,C29,Sedadung,2,2009,C292009,36.0,4957,0.45,Ca
3727,2023,C29,Sedadung,2,2009,C292009,36.0,4957,0.46,Ca
3728,2024,C29,Sedadung,2,2009,C292009,36.0,4957,0.45,Ca
3729,2021,C29,Sedadung,2,2009,C292009,36.0,4957,0.32,Mg
3730,2022,C29,Sedadung,2,2009,C292009,36.0,4957,0.28,Mg
3731,2023,C29,Sedadung,2,2009,C292009,36.0,4957,0.35,Mg
3732,2024,C29,Sedadung,2,2009,C292009,36.0,4957,0.3,Mg
3733,2021,C29,Sedadung,2,2009,C292009,36.0,4957,17.3,B
3734,2022,C29,Sedadung,2,2009,C292009,36.0,4957,13.36,B
3735,2023,C29,Sedadung,2,2009,C292009,36.0,4957,15.66,B
3736,2024,C29,Sedadung,2,2009,C292009,36.0,4957,19.0,B
3737,2021,C29,Sedadung,2,2009,C292009,36.0,4957,7.98,Cu
3738,2022,C29,Sedadung,2,2009,C292009,36.0,4957,0.0,Cu
3739,2023,C29,Sedadung,2,2009,C292009,36.0,4957,0.0,Cu
3740,2024,C29,Sedadung,2,2009,C292009,36.0,4957,4.78,Cu
3741,2021,C29,Sedadung,2,2009,C292009,36.0,4957,0.0,Zn
3742,2022,C29,Sedadung,2,2009,C292009,36.0,4957,0.0,Zn
3743,2023,C29,Sedadung,2,2009,C292009,36.0,4957,0.0,Zn
3744,2024,C29,Sedadung,2,2009,C292009,36.0,4957,14.32,Zn
3745,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,2.4,N
3746,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,2.21,N
3747,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,2.14,N
3748,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,2.34,N
3749,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.16,P
3750,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.18,P
3751,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.16,P
3752,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.15,P
3753,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.92,K
3754,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,1.18,K
3755,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,1.02,K
3756,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.83,K
3757,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.76,Ca
3758,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.39,Ca
3759,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.52,Ca
3760,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.54,Ca
3761,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.31,Mg
3762,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.35,Mg
3763,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.35,Mg
3764,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.32,Mg
3765,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,18.13,B
3766,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,14.98,B
3767,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,17.84,B
3768,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,26.98,B
3769,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,3.17,Cu
3770,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.0,Cu
3771,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.0,Cu
3772,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,4.77,Cu
3773,2021,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.0,Zn
3774,2022,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.0,Zn
3775,2023,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,0.0,Zn
3776,2024,C31,Sedadung,2,2009,C312009,3.31299999999999e+16,4392,15.01,Zn
3777,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,N
3778,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,N
3779,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,N
3780,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,2.79,N
3781,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,P
3782,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,P
3783,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,P
3784,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.16,P
3785,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,K
3786,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,K
3787,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,K
3788,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.76,K
3789,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Ca
3790,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Ca
3791,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Ca
3792,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.92,Ca
3793,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Mg
3794,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Mg
3795,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Mg
3796,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.28,Mg
3797,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,B
3798,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,B
3799,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,B
3800,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,15.29,B
3801,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Cu
3802,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Cu
3803,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Cu
3804,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,5.77,Cu
3805,2021,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Zn
3806,2022,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Zn
3807,2023,C31,Sedadung,2,2020,C312020,2.57e+16,385,0.0,Zn
3808,2024,C31,Sedadung,2,2020,C312020,2.57e+16,385,15.01,Zn
3809,2021,C34,Sedadung,2,2010,C342010,9.68,1066,2.53,N
3810,2022,C34,Sedadung,2,2010,C342010,9.68,1066,2.78,N
3811,2023,C34,Sedadung,2,2010,C342010,9.68,1066,2.27,N
3812,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,N
3813,2021,C34,Sedadung,2,2010,C342010,9.68,1066,0.17,P
3814,2022,C34,Sedadung,2,2010,C342010,9.68,1066,0.18,P
3815,2023,C34,Sedadung,2,2010,C342010,9.68,1066,0.16,P
3816,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,P
3817,2021,C34,Sedadung,2,2010,C342010,9.68,1066,0.71,K
3818,2022,C34,Sedadung,2,2010,C342010,9.68,1066,1.13,K
3819,2023,C34,Sedadung,2,2010,C342010,9.68,1066,0.79,K
3820,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,K
3821,2021,C34,Sedadung,2,2010,C342010,9.68,1066,0.63,Ca
3822,2022,C34,Sedadung,2,2010,C342010,9.68,1066,0.49,Ca
3823,2023,C34,Sedadung,2,2010,C342010,9.68,1066,0.52,Ca
3824,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Ca
3825,2021,C34,Sedadung,2,2010,C342010,9.68,1066,0.33,Mg
3826,2022,C34,Sedadung,2,2010,C342010,9.68,1066,0.34,Mg
3827,2023,C34,Sedadung,2,2010,C342010,9.68,1066,0.42,Mg
3828,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Mg
3829,2021,C34,Sedadung,2,2010,C342010,9.68,1066,15.58,B
3830,2022,C34,Sedadung,2,2010,C342010,9.68,1066,15.48,B
3831,2023,C34,Sedadung,2,2010,C342010,9.68,1066,16.43,B
3832,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,B
3833,2021,C34,Sedadung,2,2010,C342010,9.68,1066,3.51,Cu
3834,2022,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Cu
3835,2023,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Cu
3836,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Cu
3837,2021,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Zn
3838,2022,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Zn
3839,2023,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Zn
3840,2024,C34,Sedadung,2,2010,C342010,9.68,1066,0.0,Zn
3841,2021,D01,Sedadung,4,2011,D012011,19.46,1253,2.68,N
3842,2022,D01,Sedadung,4,2011,D012011,19.46,1253,2.48,N
3843,2023,D01,Sedadung,4,2011,D012011,19.46,1253,2.46,N
3844,2024,D01,Sedadung,4,2011,D012011,19.46,1253,2.16,N
3845,2021,D01,Sedadung,4,2011,D012011,19.46,1253,0.15,P
3846,2022,D01,Sedadung,4,2011,D012011,19.46,1253,0.18,P
3847,2023,D01,Sedadung,4,2011,D012011,19.46,1253,0.14,P
3848,2024,D01,Sedadung,4,2011,D012011,19.46,1253,0.15,P
3849,2021,D01,Sedadung,4,2011,D012011,19.46,1253,1.0,K
3850,2022,D01,Sedadung,4,2011,D012011,19.46,1253,1.23,K
3851,2023,D01,Sedadung,4,2011,D012011,19.46,1253,0.7,K
3852,2024,D01,Sedadung,4,2011,D012011,19.46,1253,0.9,K
3853,2021,D01,Sedadung,4,2011,D012011,19.46,1253,0.53,Ca
3854,2022,D01,Sedadung,4,2011,D012011,19.46,1253,0.33,Ca
3855,2023,D01,Sedadung,4,2011,D012011,19.46,1253,0.72,Ca
3856,2024,D01,Sedadung,4,2011,D012011,19.46,1253,0.54,Ca
3857,2021,D01,Sedadung,4,2011,D012011,19.46,1253,0.39,Mg
3858,2022,D01,Sedadung,4,2011,D012011,19.46,1253,0.34,Mg
3859,2023,D01,Sedadung,4,2011,D012011,19.46,1253,0.34,Mg
3860,2024,D01,Sedadung,4,2011,D012011,19.46,1253,0.32,Mg
3861,2021,D01,Sedadung,4,2011,D012011,19.46,1253,15.43,B
3862,2022,D01,Sedadung,4,2011,D012011,19.46,1253,17.34,B
3863,2023,D01,Sedadung,4,2011,D012011,19.46,1253,14.3,B
3864,2024,D01,Sedadung,4,2011,D012011,19.46,1253,10.96,B
3865,2021,D01,Sedadung,4,2011,D012011,19.46,1253,4.15,Cu
3866,2022,D01,Sedadung,4,2011,D012011,19.46,1253,0.0,Cu
3867,2023,D01,Sedadung,4,2011,D012011,19.46,1253,0.0,Cu
3868,2024,D01,Sedadung,4,2011,D012011,19.46,1253,4.68,Cu
3869,2021,D01,Sedadung,4,2011,D012011,19.46,1253,0.0,Zn
3870,2022,D01,Sedadung,4,2011,D012011,19.46,1253,0.0,Zn
3871,2023,D01,Sedadung,4,2011,D012011,19.46,1253,0.0,Zn
3872,2024,D01,Sedadung,4,2011,D012011,19.46,1253,17.39,Zn
3873,2021,D02,Sedadung,4,2009,D022009,29.63,2888,3.01,N
3874,2022,D02,Sedadung,4,2009,D022009,29.63,2888,2.7,N
3875,2023,D02,Sedadung,4,2009,D022009,29.63,2888,2.01,N
3876,2024,D02,Sedadung,4,2009,D022009,29.63,2888,2.24,N
3877,2021,D02,Sedadung,4,2009,D022009,29.63,2888,0.18,P
3878,2022,D02,Sedadung,4,2009,D022009,29.63,2888,0.18,P
3879,2023,D02,Sedadung,4,2009,D022009,29.63,2888,0.14,P
3880,2024,D02,Sedadung,4,2009,D022009,29.63,2888,0.15,P
3881,2021,D02,Sedadung,4,2009,D022009,29.63,2888,1.42,K
3882,2022,D02,Sedadung,4,2009,D022009,29.63,2888,0.97,K
3883,2023,D02,Sedadung,4,2009,D022009,29.63,2888,0.86,K
3884,2024,D02,Sedadung,4,2009,D022009,29.63,2888,0.71,K
3885,2021,D02,Sedadung,4,2009,D022009,29.63,2888,0.47,Ca
3886,2022,D02,Sedadung,4,2009,D022009,29.63,2888,0.66,Ca
3887,2023,D02,Sedadung,4,2009,D022009,29.63,2888,0.49,Ca
3888,2024,D02,Sedadung,4,2009,D022009,29.63,2888,0.45,Ca
3889,2021,D02,Sedadung,4,2009,D022009,29.63,2888,0.25,Mg
3890,2022,D02,Sedadung,4,2009,D022009,29.63,2888,0.39,Mg
3891,2023,D02,Sedadung,4,2009,D022009,29.63,2888,0.31,Mg
3892,2024,D02,Sedadung,4,2009,D022009,29.63,2888,0.35,Mg
3893,2021,D02,Sedadung,4,2009,D022009,29.63,2888,16.13,B
3894,2022,D02,Sedadung,4,2009,D022009,29.63,2888,16.49,B
3895,2023,D02,Sedadung,4,2009,D022009,29.63,2888,16.3,B
3896,2024,D02,Sedadung,4,2009,D022009,29.63,2888,16.2,B
3897,2021,D02,Sedadung,4,2009,D022009,29.63,2888,8.44,Cu
3898,2022,D02,Sedadung,4,2009,D022009,29.63,2888,0.0,Cu
3899,2023,D02,Sedadung,4,2009,D022009,29.63,2888,0.0,Cu
3900,2024,D02,Sedadung,4,2009,D022009,29.63,2888,5.13,Cu
3901,2021,D02,Sedadung,4,2009,D022009,29.63,2888,0.0,Zn
3902,2022,D02,Sedadung,4,2009,D022009,29.63,2888,0.0,Zn
3903,2023,D02,Sedadung,4,2009,D022009,29.63,2888,0.0,Zn
3904,2024,D02,Sedadung,4,2009,D022009,29.63,2888,16.29,Zn
3905,2021,D03,Sedadung,4,2008,D032008,29.49,4003,2.91,N
3906,2022,D03,Sedadung,4,2008,D032008,29.49,4003,2.29,N
3907,2023,D03,Sedadung,4,2008,D032008,29.49,4003,1.99,N
3908,2024,D03,Sedadung,4,2008,D032008,29.49,4003,2.76,N
3909,2021,D03,Sedadung,4,2008,D032008,29.49,4003,0.18,P
3910,2022,D03,Sedadung,4,2008,D032008,29.49,4003,0.19,P
3911,2023,D03,Sedadung,4,2008,D032008,29.49,4003,0.14,P
3912,2024,D03,Sedadung,4,2008,D032008,29.49,4003,0.16,P
3913,2021,D03,Sedadung,4,2008,D032008,29.49,4003,1.13,K
3914,2022,D03,Sedadung,4,2008,D032008,29.49,4003,1.15,K
3915,2023,D03,Sedadung,4,2008,D032008,29.49,4003,1.03,K
3916,2024,D03,Sedadung,4,2008,D032008,29.49,4003,0.88,K
3917,2021,D03,Sedadung,4,2008,D032008,29.49,4003,0.46,Ca
3918,2022,D03,Sedadung,4,2008,D032008,29.49,4003,0.53,Ca
3919,2023,D03,Sedadung,4,2008,D032008,29.49,4003,0.39,Ca
3920,2024,D03,Sedadung,4,2008,D032008,29.49,4003,0.5,Ca
3921,2021,D03,Sedadung,4,2008,D032008,29.49,4003,0.35,Mg
3922,2022,D03,Sedadung,4,2008,D032008,29.49,4003,0.37,Mg
3923,2023,D03,Sedadung,4,2008,D032008,29.49,4003,0.31,Mg
3924,2024,D03,Sedadung,4,2008,D032008,29.49,4003,0.28,Mg
3925,2021,D03,Sedadung,4,2008,D032008,29.49,4003,17.98,B
3926,2022,D03,Sedadung,4,2008,D032008,29.49,4003,16.19,B
3927,2023,D03,Sedadung,4,2008,D032008,29.49,4003,17.82,B
3928,2024,D03,Sedadung,4,2008,D032008,29.49,4003,16.76,B
3929,2021,D03,Sedadung,4,2008,D032008,29.49,4003,8.78,Cu
3930,2022,D03,Sedadung,4,2008,D032008,29.49,4003,0.0,Cu
3931,2023,D03,Sedadung,4,2008,D032008,29.49,4003,0.0,Cu
3932,2024,D03,Sedadung,4,2008,D032008,29.49,4003,7.42,Cu
3933,2021,D03,Sedadung,4,2008,D032008,29.49,4003,0.0,Zn
3934,2022,D03,Sedadung,4,2008,D032008,29.49,4003,0.0,Zn
3935,2023,D03,Sedadung,4,2008,D032008,29.49,4003,0.0,Zn
3936,2024,D03,Sedadung,4,2008,D032008,29.49,4003,16.63,Zn
3937,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,N
3938,2022,D03,Sedadung,4,2020,D032020,1.64,341,0.0,N
3939,2023,D03,Sedadung,4,2020,D032020,1.64,341,0.0,N
3940,2024,D03,Sedadung,4,2020,D032020,1.64,341,2.66,N
3941,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,P
3942,2022,D03,Sedadung,4,2020,D032020,1.64,341,0.0,P
3943,2023,D03,Sedadung,4,2020,D032020,1.64,341,0.0,P
3944,2024,D03,Sedadung,4,2020,D032020,1.64,341,0.17,P
3945,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,K
3946,2022,D03,Sedadung,4,2020,D032020,1.64,341,0.0,K
3947,2023,D03,Sedadung,4,2020,D032020,1.64,341,0.0,K
3948,2024,D03,Sedadung,4,2020,D032020,1.64,341,0.82,K
3949,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Ca
3950,2022,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Ca
3951,2023,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Ca
3952,2024,D03,Sedadung,4,2020,D032020,1.64,341,0.96,Ca
3953,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Mg
3954,2022,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Mg
3955,2023,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Mg
3956,2024,D03,Sedadung,4,2020,D032020,1.64,341,0.36,Mg
3957,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,B
3958,2022,D03,Sedadung,4,2020,D032020,1.64,341,0.0,B
3959,2023,D03,Sedadung,4,2020,D032020,1.64,341,0.0,B
3960,2024,D03,Sedadung,4,2020,D032020,1.64,341,18.71,B
3961,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Cu
3962,2022,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Cu
3963,2023,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Cu
3964,2024,D03,Sedadung,4,2020,D032020,1.64,341,4.2,Cu
3965,2021,D03,Sedadung,4,2020,D032020,1.64,341,0.0,Zn
